ID,Goods,,,
239,人造黄油,,,米粮调料
239,半成品面包,,,西点
239,酸奶油,,,米粮调料
239,全脂牛奶,,,非酒精饮料
240,罐头鱼,,,米粮调料
240,罐头蔬菜,,,米粮调料
240,谷物,,,米粮调料
240,柑橘类水果,,,果蔬
240,凝乳,,,米粮调料
240,甜点,,,西点
240,冷冻甜点,,,肉类
240,卫生用品,,,百货
240,餐巾,,,百货
240,面包卷,,,西点
240,盐,,,米粮调料
240,皮肤护理用品,,,百货
240,糖,,,米粮调料
240,酸奶油,,,米粮调料
240,全脂牛奶,,,非酒精饮料
240,酸奶,,,食品类
241,糖果,,,零食
241,柑橘类水果,,,果蔬
241,凝乳,,,米粮调料
241,人造黄油,,,米粮调料
241,报纸,,,百货
241,糕点,,,西点
241,糖,,,米粮调料
242,瓶装啤酒,,,酒精饮料
242,瓶装水,,,非酒精饮料
242,其他饮料,,,非酒精饮料
242,餐巾,,,百货
242,其他蔬菜,,,果蔬
242,粉红葡萄酒,,,酒精饮料
242,苏打,,,非酒精饮料
242,全脂牛奶,,,非酒精饮料
243,柑橘类水果,,,果蔬
243,面包卷,,,西点
243,全脂牛奶,,,非酒精饮料
244,卫生用品,,,百货
244,餐巾,,,百货
244,油,,,米粮调料
244,香肠,,,肉类
245,牛肉,,,肉类
245,瓶装啤酒,,,酒精饮料
245,瓶装水,,,非酒精饮料
245,黄油,,,米粮调料
245,冷冻热狗肠,,,肉类
245,冷冻甜点,,,肉类
245,葡萄,,,果蔬
245,汉堡肉,,,肉类
245,马铃薯产品,,,熟食
245,根茎类蔬菜,,,果蔬
245,全脂牛奶,,,非酒精饮料
246,瓶装水,,,非酒精饮料
246,硬奶酪,,,西点
246,报纸,,,百货
246,面包卷,,,西点
247,巧克力,,,零食
247,奶油乳酪,,,西点
247,面包卷,,,西点
247,苏打,,,非酒精饮料
248,牛肉,,,肉类
248,碗碟,,,百货
248,冷冻蔬菜,,,果蔬
248,相片/膜,,,百货
248,火鸡,,,肉类
249,其他蔬菜,,,果蔬
249,猪肉,,,肉类
249,面包卷,,,西点
249,购物袋,,,百货
249,苏打,,,非酒精饮料
249,酸奶油,,,米粮调料
250,一般饮料,,,非酒精饮料
250,全脂牛奶,,,非酒精饮料
251,面包卷,,,西点
251,苏打,,,非酒精饮料
252,瓶装水,,,非酒精饮料
252,凝乳,,,米粮调料
252,卫生用品,,,百货
252,仁果类水果,,,果蔬
252,面包卷,,,西点
252,香肠,,,肉类
252,切片奶酪,,,西点
252,全脂牛奶,,,非酒精饮料
252,酸奶,,,食品类
253,冰淇淋,,,零食
254,烈酒,,,酒精饮料
255,水果/蔬菜汁,,,非酒精饮料
255,其他蔬菜,,,果蔬
255,仁果类水果,,,果蔬
256,其他蔬菜,,,果蔬
256,根茎类蔬菜,,,果蔬
256,酸奶,,,食品类
257,苏打,,,非酒精饮料
258,苏打,,,非酒精饮料
259,瓶装水,,,非酒精饮料
259,巧克力,,,零食
259,柑橘类水果,,,果蔬
259,报纸,,,百货
259,其他蔬菜,,,果蔬
259,面包卷,,,西点
259,香肠,,,肉类
259,苏打,,,非酒精饮料
259,热带水果,,,果蔬
259,全脂牛奶,,,非酒精饮料
259,酸奶,,,食品类
260,一般清洁剂,,,百货
260,宠物护理用品,,,百货
260,根茎类蔬菜,,,果蔬
260,全脂牛奶,,,非酒精饮料
261,莓果,,,果蔬
261,其他蔬菜,,,果蔬
261,糕点,,,西点
261,猪肉,,,肉类
261,根茎类蔬菜,,,果蔬
261,特制门锁,,,百货
262,猪肉,,,肉类
263,巧克力,,,零食
264,水果/蔬菜汁,,,非酒精饮料
265,咖啡,,,非酒精饮料
265,腌菜,,,Types
266,瓶装水,,,非酒精饮料
267,黄油,,,米粮调料
267,冷冻热狗肠,,,肉类
267,人造黄油,,,米粮调料
267,面包卷,,,西点
267,香肠,,,肉类
267,香辛料,,,米粮调料
267,酸奶油,,,米粮调料
268,本地蛋类,,,肉类
268,卫生用品,,,百货
268,餐巾,,,百货
268,洋葱,,,果蔬
268,其他蔬菜,,,果蔬
268,仁果类水果,,,果蔬
268,苏打,,,非酒精饮料
268,汤类,,,熟食
268,糖,,,米粮调料
268,茶,,,非酒精饮料
268,热带水果,,,果蔬
268,全脂牛奶,,,非酒精饮料
269,罐装啤酒,,,酒精饮料
270,根茎类蔬菜,,,果蔬
271,莓果,,,果蔬
271,柑橘类水果,,,果蔬
271,一般肉类,,,肉类
271,根茎类蔬菜,,,果蔬
271,苏打,,,非酒精饮料
271,全脂牛奶,,,非酒精饮料
272,瓶装水,,,非酒精饮料
272,冷冻热狗肠,,,肉类
272,水果/蔬菜汁,,,非酒精饮料
272,卫生用品,,,百货
272,面包卷,,,西点
273,人造黄油,,,米粮调料
273,朗姆酒,,,酒精饮料
273,热带水果,,,果蔬
274,酪,,,西点
274,面粉,,,米粮调料
274,香草,,,米粮调料
274,卫生用品,,,百货
274,根茎类蔬菜,,,果蔬
274,热带水果,,,果蔬
274,酸奶油,,,米粮调料
274,全脂牛奶,,,非酒精饮料
275,发酵粉,,,米粮调料
275,黑面包,,,西点
275,柑橘类水果,,,果蔬
275,奶油乳酪,,,西点
275,本地蛋类,,,肉类
275,人造黄油,,,米粮调料
275,其他蔬菜,,,果蔬
275,仁果类水果,,,果蔬
275,根茎类蔬菜,,,果蔬
275,威化饼,,,西点
275,全脂牛奶,,,非酒精饮料
276,瓶装水,,,非酒精饮料
276,凝乳,,,米粮调料
276,水果/蔬菜汁,,,非酒精饮料
276,汉堡肉,,,肉类
276,人造黄油,,,米粮调料
276,其他蔬菜,,,果蔬
276,糕点,,,西点
276,面包卷,,,西点
276,半成品面包,,,西点
276,全脂牛奶,,,非酒精饮料
276,酸奶,,,食品类
277,鸡,,,肉类
277,甜点,,,西点
277,其他蔬菜,,,果蔬
277,意大利面,,,熟食
277,仁果类水果,,,果蔬
277,面包卷,,,西点
277,苏打,,,非酒精饮料
277,威化饼,,,西点
277,酸奶油,,,米粮调料
277,全脂牛奶,,,非酒精饮料
277,酸奶,,,食品类
278,鸡,,,肉类
278,柑橘类水果,,,果蔬
278,冷冻鱼,,,肉类
278,面包卷,,,西点
278,根茎类蔬菜,,,果蔬
278,热带水果,,,果蔬
278,全脂牛奶,,,非酒精饮料
279,柑橘类水果,,,果蔬
279,冷冻热狗肠,,,肉类
279,洋葱,,,果蔬
279,其他蔬菜,,,果蔬
279,面包卷,,,西点
279,苏打,,,非酒精饮料
279,糖,,,米粮调料
279,全脂牛奶,,,非酒精饮料
280,罐装啤酒,,,酒精饮料
281,糕点,,,西点
281,仁果类水果,,,果蔬
281,沙拉酱,,,米粮调料
281,火鸡,,,肉类
282,瓶装水,,,非酒精饮料
282,黑面包,,,西点
282,凝乳,,,米粮调料
282,本地蛋类,,,肉类
282,其他饮料,,,非酒精饮料
282,芥末,,,百货
282,包装水果/蔬菜,,,果蔬
282,腌菜,,,Types
282,全脂牛奶,,,非酒精饮料
282,酸奶,,,食品类
283,意大利面,,,熟食
284,柑橘类水果,,,果蔬
284,热带水果,,,果蔬
285,黑面包,,,西点
285,盆栽,,,百货
285,面包卷,,,西点
285,香肠,,,肉类
285,全脂牛奶,,,非酒精饮料
285,酸奶,,,食品类
286,冷冻餐饭,,,米粮调料
286,水果/蔬菜汁,,,非酒精饮料
286,糕点,,,西点
286,威化饼,,,西点
286,全脂牛奶,,,非酒精饮料
287,罐装啤酒,,,酒精饮料
288,柑橘类水果,,,果蔬
288,酱油,,,米粮调料
288,糖,,,米粮调料
289,开胃酒,,,酒精饮料
290,柑橘类水果,,,果蔬
290,其他蔬菜,,,果蔬
290,面包卷,,,西点
290,咸点心,,,西点
290,购物袋,,,百货
291,香肠,,,肉类
292,瓶装水,,,非酒精饮料
292,罐装啤酒,,,酒精饮料
292,鸡,,,肉类
292,餐巾,,,百货
292,报纸,,,百货
292,油,,,米粮调料
292,其他蔬菜,,,果蔬
292,醋,,,米粮调料
292,全脂牛奶,,,非酒精饮料
293,面粉,,,米粮调料
293,汉堡肉,,,肉类
293,人造黄油,,,米粮调料
293,其他蔬菜,,,果蔬
293,根茎类蔬菜,,,果蔬
293,特色奶酪,,,西点
293,酸奶油,,,米粮调料
293,全脂牛奶,,,非酒精饮料
293,酸奶,,,食品类
294,甜点,,,西点
294,油,,,米粮调料
294,其他蔬菜,,,果蔬
294,猪肉,,,肉类
294,香肠,,,肉类
294,苏打,,,非酒精饮料
294,酸奶,,,食品类
295,腐蚀性清洁剂,,,百货
295,牛肉,,,肉类
295,莓果,,,果蔬
295,根茎类蔬菜,,,果蔬
295,酸奶油,,,米粮调料
295,全脂牛奶,,,非酒精饮料
296,瓶装水,,,非酒精饮料
296,柑橘类水果,,,果蔬
296,包装水果/蔬菜,,,果蔬
296,酸奶,,,食品类
297,咖啡,,,非酒精饮料
297,超高温杀菌的牛奶,,,非酒精饮料
298,糖果,,,零食
299,报纸,,,百货
300,牛肉,,,肉类
300,柑橘类水果,,,果蔬
300,其他蔬菜,,,果蔬
300,酸奶,,,食品类
301,面包卷,,,西点
301,香肠,,,肉类
302,牛肉,,,肉类
302,罐装啤酒,,,酒精饮料
302,凝乳,,,米粮调料
302,甜点,,,西点
302,冷冻热狗肠,,,肉类
302,卫生用品,,,百货
302,芥末,,,百货
302,餐巾,,,百货
302,腌菜,,,Types
302,面包卷,,,西点
302,根茎类蔬菜,,,果蔬
302,软奶酪,,,西点
302,酸奶,,,食品类
303,罐装啤酒,,,酒精饮料
304,瓶装啤酒,,,酒精饮料
305,口香糖,,,零食
305,巧克力,,,零食
305,报纸,,,百货
305,洋葱,,,果蔬
305,苏打,,,非酒精饮料
306,糖果,,,零食
306,奶油乳酪,,,西点
306,包装水果/蔬菜,,,果蔬
306,热带水果,,,果蔬
306,白面包,,,西点
307,瓶装水,,,非酒精饮料
307,白酒,,,酒精饮料
308,牛肉,,,肉类
308,意大利面,,,熟食
308,糕点,,,西点
308,肥皂,,,百货
308,白面包,,,西点
309,腐蚀性清洁剂,,,百货
309,糖果,,,零食
309,鸡,,,肉类
309,清洁工具,,,百货
309,根茎类蔬菜,,,果蔬
309,香肠,,,肉类
309,热带水果,,,果蔬
309,全脂牛奶,,,非酒精饮料
309,酸奶,,,食品类
310,发胶,,,百货
311,鸡,,,肉类
311,长面包,,,非酒精饮料
311,购物袋,,,百货
311,香辛料,,,米粮调料
311,全脂牛奶,,,非酒精饮料
312,黑面包,,,西点
312,猫食,,,百货
312,柑橘类水果,,,果蔬
312,糕点,,,西点
312,猪肉,,,肉类
312,糖,,,米粮调料
313,冰淇淋,,,零食
314,瓶装啤酒,,,酒精饮料
314,硬奶酪,,,西点
314,一般肉类,,,肉类
315,黑面包,,,西点
315,速溶咖啡,,,非酒精饮料
315,其他蔬菜,,,果蔬
315,酸奶,,,食品类
316,瓶装水,,,非酒精饮料
316,风味蛋糕,,,西点
317,咸点心,,,西点
317,苏打,,,非酒精饮料
317,热带水果,,,果蔬
318,相片/膜,,,百货
319,罐装啤酒,,,酒精饮料
319,柑橘类水果,,,果蔬
319,咖啡,,,非酒精饮料
319,碗碟,,,百货
319,香肠,,,肉类
319,苏打,,,非酒精饮料
319,酸奶,,,食品类
320,葡萄,,,果蔬
320,根茎类蔬菜,,,果蔬
321,黑面包,,,西点
321,本地蛋类,,,肉类
321,相片/膜,,,百货
322,罐装啤酒,,,酒精饮料
322,罐头鱼,,,米粮调料
322,面包卷,,,西点
323,热带水果,,,果蔬
323,全脂牛奶,,,非酒精饮料
324,鸡,,,肉类
325,瓶装水,,,非酒精饮料
325,黑面包,,,西点
325,冷冻热狗肠,,,肉类
325,其他蔬菜,,,果蔬
325,酸奶,,,食品类
326,莓果,,,果蔬
326,酪,,,西点
326,奶油乳酪,,,西点
326,凝乳,,,米粮调料
326,一般清洁剂,,,百货
326,人造黄油,,,米粮调料
326,其他饮料,,,非酒精饮料
326,其他蔬菜,,,果蔬
326,卷装制品,,,百货
326,根茎类蔬菜,,,果蔬
326,特色巧克力,,,食品类
327,卫生用品,,,百货
327,人造黄油,,,米粮调料
328,面包卷,,,西点
328,购物袋,,,百货
328,苏打,,,非酒精饮料
328,热带水果,,,果蔬
328,酸奶,,,食品类
329,糖果,,,零食
329,巧克力,,,零食
329,火腿,,,肉类
329,硬奶酪,,,西点
329,其他饮料,,,非酒精饮料
329,其他蔬菜,,,果蔬
329,面包卷,,,西点
329,苏打,,,非酒精饮料
329,酸奶油,,,米粮调料
330,汉堡肉,,,肉类
330,咸点心,,,西点
330,白面包,,,西点
331,蛋黄酱,,,米粮调料
331,餐巾,,,百货
331,面包卷,,,西点
331,苏打,,,非酒精饮料
331,酸奶,,,食品类
332,苏打,,,非酒精饮料
332,特色巧克力,,,食品类
333,酸奶,,,食品类
334,苏打,,,非酒精饮料
335,瓶装水,,,非酒精饮料
336,汉堡肉,,,肉类
336,一般肉类,,,肉类
336,医用酒精,,,百货
336,香肠,,,肉类
337,一般饮料,,,非酒精饮料
337,柑橘类水果,,,果蔬
337,水果/蔬菜汁,,,非酒精饮料
337,硬奶酪,,,西点
337,宠物护理用品,,,百货
337,仁果类水果,,,果蔬
337,苏打,,,非酒精饮料
337,威化饼,,,西点
338,购物袋,,,百货
339,报纸,,,百货
340,凝乳,,,米粮调料
340,厨房清洁剂,,,百货
340,冷冻热狗肠,,,肉类
340,冷冻土豆制品,,,果蔬
340,其他蔬菜,,,果蔬
340,特制门锁,,,百货
340,全脂牛奶,,,非酒精饮料
340,面包干,,,西点
341,罐装啤酒,,,酒精饮料
341,柑橘类水果,,,果蔬
341,香肠,,,肉类
341,全脂牛奶,,,非酒精饮料
342,冷冻热狗肠,,,肉类
342,面包卷,,,西点
343,炊具,,,百货
343,盐,,,米粮调料
343,咸点心,,,西点
344,油,,,米粮调料
345,一般饮料,,,非酒精饮料
345,风味蛋糕,,,西点
345,口香糖,,,零食
345,奶油乳酪,,,西点
345,凝乳,,,米粮调料
345,糕点,,,西点
345,面包卷,,,西点
345,苏打,,,非酒精饮料
346,黄油,,,米粮调料
346,其他蔬菜,,,果蔬
346,特色巧克力,,,食品类
347,柑橘类水果,,,果蔬
348,酪,,,西点
348,冷冻热狗肠,,,肉类
348,全脂牛奶,,,非酒精饮料
349,黄油,,,米粮调料
349,蛋黄酱,,,米粮调料
349,融化奶酪,,,米粮调料
349,根茎类蔬菜,,,果蔬
349,咸点心,,,西点
349,全脂牛奶,,,非酒精饮料
350,瓶装啤酒,,,酒精饮料
350,冷冻餐饭,,,米粮调料
350,热带水果,,,果蔬
350,全脂牛奶,,,非酒精饮料
351,牛肉,,,肉类
351,汉堡肉,,,肉类
351,仁果类水果,,,果蔬
352,莓果,,,果蔬
352,谷物,,,米粮调料
352,购物袋,,,百货
352,威化饼,,,西点
352,酸奶油,,,米粮调料
353,罐装啤酒,,,酒精饮料
354,罐装啤酒,,,酒精饮料
354,粉红葡萄酒,,,酒精饮料
354,酸奶油,,,米粮调料
355,糖果,,,零食
355,巧克力棉花糖,,,零食
355,本地蛋类,,,肉类
355,人造黄油,,,米粮调料
355,根茎类蔬菜,,,果蔬
356,苏打,,,非酒精饮料
356,全脂牛奶,,,非酒精饮料
357,牛肉,,,肉类
358,冷冻蔬菜,,,果蔬
359,瓶装啤酒,,,酒精饮料
359,面包卷,,,西点
360,卫生用品,,,百货
360,全脂牛奶,,,非酒精饮料
361,全脂牛奶,,,非酒精饮料
362,柑橘类水果,,,果蔬
362,凝乳,,,米粮调料
362,软奶酪,,,西点
362,全脂牛奶,,,非酒精饮料
363,水果/蔬菜汁,,,非酒精饮料
363,糕点,,,西点
364,黑面包,,,西点
364,黄油,,,米粮调料
364,冷冻热狗肠,,,肉类
364,仁果类水果,,,果蔬
364,猪肉,,,肉类
364,融化奶酪,,,米粮调料
364,香肠,,,肉类
364,白面包,,,西点
365,本地蛋类,,,肉类
365,根茎类蔬菜,,,果蔬
365,热带水果,,,果蔬
365,酸奶油,,,米粮调料
365,全脂牛奶,,,非酒精饮料
366,冷冻热狗肠,,,肉类
366,餐巾,,,百货
366,糕点,,,西点
366,根茎类蔬菜,,,果蔬
366,香肠,,,肉类
366,酸奶油,,,米粮调料
366,酸奶,,,食品类
367,莓果,,,果蔬
367,猫食,,,百货
367,凝乳,,,米粮调料
367,凝乳酪,,,西点
367,一般清洁剂,,,百货
367,其他蔬菜,,,果蔬
367,包装水果/蔬菜,,,果蔬
367,根茎类蔬菜,,,果蔬
367,特制门锁,,,百货
367,全脂牛奶,,,非酒精饮料
368,瓶装啤酒,,,酒精饮料
368,黑面包,,,西点
368,咖啡,,,非酒精饮料
368,糕点,,,西点
368,面包卷,,,西点
369,咖啡,,,非酒精饮料
369,凝乳,,,米粮调料
369,甜点,,,西点
369,冷冻蔬菜,,,果蔬
369,包装水果/蔬菜,,,果蔬
369,根茎类蔬菜,,,果蔬
369,特色油脂,,,米粮调料
370,酸奶,,,食品类
371,瓶装水,,,非酒精饮料
371,其他蔬菜,,,果蔬
372,莓果,,,果蔬
372,白面包,,,西点
373,莓果,,,果蔬
373,咖啡,,,非酒精饮料
374,瓶装水,,,非酒精饮料
374,酪,,,西点
374,冷冻餐饭,,,米粮调料
374,其他蔬菜,,,果蔬
375,报纸,,,百货
375,面包卷,,,西点
376,柑橘类水果,,,果蔬
376,火腿,,,肉类
376,卫生用品,,,百货
376,糕点,,,西点
376,面包卷,,,西点
376,威化饼,,,西点
376,酸奶油,,,米粮调料
376,全脂牛奶,,,非酒精饮料
377,冷冻甜点,,,肉类
377,餐巾,,,百货
377,咸点心,,,西点
377,全脂牛奶,,,非酒精饮料
378,瓶装水,,,非酒精饮料
378,酪,,,西点
378,面包卷,,,西点
378,热带水果,,,果蔬
379,瓶装水,,,非酒精饮料
380,酪,,,西点
380,酸奶,,,食品类
381,报纸,,,百货
382,咖啡,,,非酒精饮料
383,瓶装啤酒,,,酒精饮料
383,烈酒,,,酒精饮料
384,黄油,,,米粮调料
384,糖果,,,零食
384,保鲜膜/袋,,,百货
384,冷冻蔬菜,,,果蔬
384,硬奶酪,,,西点
384,餐巾,,,百货
384,洋葱,,,果蔬
384,意大利面,,,熟食
384,特色油脂,,,米粮调料
384,糖水,,,熟食
384,酸奶油,,,米粮调料
385,狗粮,,,百货
385,冷冻餐饭,,,米粮调料
385,汉堡肉,,,肉类
385,硬奶酪,,,西点
385,意大利面,,,熟食
385,咸点心,,,西点
385,购物袋,,,百货
386,奶油乳酪,,,西点
386,干面包,,,百货
386,其他蔬菜,,,果蔬
386,糕点,,,西点
386,香肠,,,肉类
386,购物袋,,,百货
386,肥皂,,,百货
387,硬奶酪,,,西点
387,餐巾,,,百货
387,糕点,,,西点
388,炼乳,,,米粮调料
388,面包卷,,,西点
388,香肠,,,肉类
388,热带水果,,,果蔬
389,汉堡肉,,,肉类
390,一般饮料,,,非酒精饮料
390,冷冻甜点,,,肉类
390,洋葱,,,果蔬
390,全脂牛奶,,,非酒精饮料
391,咖啡,,,非酒精饮料
392,购物袋,,,百货
393,瓶装水,,,非酒精饮料
393,糕点,,,西点
393,面包卷,,,西点
393,购物袋,,,百货
393,苏打,,,非酒精饮料
393,酸奶,,,食品类
394,苏打,,,非酒精饮料
395,切片奶酪,,,西点
396,咖啡,,,非酒精饮料
396,香肠,,,肉类
396,全脂牛奶,,,非酒精饮料
397,巧克力,,,零食
397,酸奶,,,食品类
398,厨房清洁剂,,,百货
398,本地蛋类,,,肉类
398,卫生用品,,,百货
398,面包卷,,,西点
399,全脂牛奶,,,非酒精饮料
400,一般肉类,,,肉类
400,其他蔬菜,,,果蔬
400,酸奶油,,,米粮调料
400,全脂牛奶,,,非酒精饮料
401,浴室清洁剂,,,百货
401,厨房清洁剂,,,百货
401,卫生用品,,,百货
401,餐巾,,,百货
402,其他蔬菜,,,果蔬
402,粉红葡萄酒,,,酒精饮料
403,酪,,,西点
403,咖啡,,,非酒精饮料
403,水果/蔬菜汁,,,非酒精饮料
403,长面包,,,非酒精饮料
403,面包卷,,,西点
403,购物袋,,,百货
403,切片奶酪,,,西点
403,甜食,,,西点
403,全脂牛奶,,,非酒精饮料
403,酸奶,,,食品类
404,即食食品,,,熟食
404,其他蔬菜,,,果蔬
404,面包卷,,,西点
404,全脂牛奶,,,非酒精饮料
405,其他蔬菜,,,果蔬
405,热带水果,,,果蔬
406,发酵粉,,,米粮调料
406,瓶装水,,,非酒精饮料
406,口香糖,,,零食
406,咸点心,,,西点
407,特制门锁,,,百货
408,冰淇淋,,,零食
409,冷冻热狗肠,,,肉类
409,酸奶,,,食品类
410,罐装啤酒,,,酒精饮料
411,瓶装水,,,非酒精饮料
412,瓶装啤酒,,,酒精饮料
412,瓶装水,,,非酒精饮料
412,人造黄油,,,米粮调料
412,其他蔬菜,,,果蔬
412,面包卷,,,西点
412,全脂牛奶,,,非酒精饮料
413,柑橘类水果,,,果蔬
413,洋葱,,,果蔬
413,其他蔬菜,,,果蔬
413,购物袋,,,百货
413,热带水果,,,果蔬
414,火腿,,,肉类
414,汉堡肉,,,肉类
414,报纸,,,百货
414,香肠,,,肉类
414,苏打,,,非酒精饮料
414,柔软剂,,,百货
414,全脂牛奶,,,非酒精饮料
415,本地蛋类,,,肉类
415,餐巾,,,百货
415,面包卷,,,西点
415,特制门锁,,,百货
416,柑橘类水果,,,果蔬
416,凝乳,,,米粮调料
416,卫生用品,,,百货
416,其他蔬菜,,,果蔬
416,猪肉,,,肉类
416,根茎类蔬菜,,,果蔬
416,热带水果,,,果蔬
417,咖啡,,,非酒精饮料
417,冷冻蔬菜,,,果蔬
417,水果/蔬菜汁,,,非酒精饮料
417,咸点心,,,西点
417,苏打,,,非酒精饮料
417,特色奶酪,,,西点
418,柑橘类水果,,,果蔬
418,水果/蔬菜汁,,,非酒精饮料
418,仁果类水果,,,果蔬
418,猪肉,,,肉类
418,起泡酒,,,酒精饮料
418,酸奶,,,食品类
419,牛肉,,,肉类
419,莓果,,,果蔬
